age,numberofdependents,zipcode,latitude,longitude,population,numberofreferrals,avgmonthlylongdistancecharges,avgmonthlygbdownload,monthlycharge,satisfactionscore,churnscore,cltv
27.0,0.0,95376.0,37.680968,-121.446049,69801.0,0.0,23.28,51.0,103.95,3.0,42.0,4363.0
30.0,3.0,95380.0,37.474396,-120.875917,40545.0,1.0,2.87,0.0,20.15,4.0,32.0,3899.0
61.0,0.0,95382.0,37.529656,-120.854357,24708.0,0.0,22.97,0.0,20.05,3.0,22.0,4204.0
21.0,1.0,95383.0,38.107441,-120.230625,4848.0,1.0,27.1,59.0,91.95,4.0,30.0,4403.0
29.0,2.0,95388.0,37.421299,-120.599587,11463.0,0.0,11.99,27.0,104.15,3.0,33.0,2810.0
50.0,2.0,92027.0,33.141265,-116.967221,48690.0,1.0,15.94,29.0,83.65,4.0,43.0,5958.0
27.0,0.0,95403.0,38.488431,-122.752839,40270.0,0.0,5.71,73.0,110.05,3.0,30.0,5798.0
31.0,3.0,95405.0,38.439696,-122.668817,22250.0,1.0,23.69,0.0,25.5,3.0,65.0,5230.0
19.0,2.0,95409.0,38.468893,-122.580539,25718.0,1.0,9.51,0.0,19.5,4.0,64.0,4579.0
19.0,3.0,95415.0,39.025867,-123.381544,1374.0,1.0,23.02,48.0,105.1,3.0,27.0,4686.0
37.0,0.0,95417.0,39.710591,-123.682799,176.0,0.0,0.0,16.0,25.15,5.0,53.0,4943.0
27.0,0.0,95421.0,38.578807,-123.19338,1575.0,1.0,8.94,85.0,95.65,3.0,45.0,4465.0
53.0,0.0,95423.0,39.07116,-122.598542,3684.0,1.0,43.48,20.0,80.8,4.0,72.0,4302.0
19.0,0.0,95425.0,38.801936,-122.938935,9210.0,0.0,0.0,59.0,24.85,5.0,49.0,4161.0
37.0,1.0,95426.0,38.838088,-122.73203,1591.0,0.0,39.9,27.0,54.75,5.0,50.0,5136.0
52.0,0.0,95428.0,39.83307,-123.178765,2296.0,0.0,0.0,14.0,50.75,5.0,63.0,5091.0
48.0,3.0,95429.0,39.756049,-123.358701,91.0,1.0,31.85,0.0,20.15,3.0,26.0,4246.0
28.0,0.0,95430.0,38.445603,-123.063756,187.0,0.0,47.53,0.0,20.05,3.0,41.0,2798.0
44.0,3.0,95432.0,39.108252,-123.645121,383.0,1.0,40.57,25.0,71.6,4.0,49.0,4747.0
27.0,3.0,95436.0,38.499302,-122.92444,6216.0,1.0,39.67,41.0,81.45,3.0,66.0,5179.0
52.0,2.0,95437.0,39.455555,-123.683979,14417.0,1.0,0.0,19.0,58.4,5.0,43.0,4117.0
49.0,2.0,95441.0,38.731771,-123.064272,2349.0,2.0,0.0,24.0,53.7,3.0,48.0,5671.0
64.0,0.0,95442.0,38.368744,-122.522642,4101.0,0.0,37.7,0.0,19.6,4.0,26.0,3722.0
55.0,0.0,95443.0,39.045246,-122.743181,175.0,0.0,48.78,8.0,89.4,3.0,49.0,4889.0
36.0,3.0,95445.0,38.848082,-123.50608,1916.0,6.0,9.5,51.0,84.2,5.0,33.0,4952.0
31.0,1.0,95446.0,38.52576,-123.013347,4913.0,9.0,7.16,24.0,106.1,3.0,21.0,4890.0
56.0,0.0,95448.0,38.618347,-122.908422,17979.0,0.0,4.9,0.0,25.75,5.0,73.0,5707.0
31.0,1.0,95450.0,38.505995,-123.187019,438.0,0.0,26.62,19.0,64.95,4.0,65.0,5392.0
39.0,0.0,95451.0,38.93496,-122.792243,9902.0,10.0,31.15,16.0,85.45,4.0,53.0,5641.0
61.0,3.0,95452.0,38.419525,-122.521585,1653.0,3.0,16.02,0.0,20.05,5.0,52.0,5811.0
27.0,0.0,95456.0,39.245911,-123.77214,882.0,0.0,38.41,0.0,20.7,4.0,23.0,2011.0
39.0,0.0,95457.0,38.925545,-122.549083,2644.0,0.0,48.78,0.0,25.3,5.0,30.0,4477.0
21.0,0.0,95462.0,38.471049,-123.015549,1537.0,7.0,34.95,48.0,99.4,5.0,51.0,6022.0
35.0,2.0,95465.0,38.415003,-122.998726,1880.0,1.0,17.89,19.0,107.45,4.0,57.0,4505.0
36.0,1.0,95466.0,39.094102,-123.500853,1113.0,4.0,12.84,22.0,83.6,3.0,67.0,4116.0
34.0,0.0,95469.0,39.408634,-123.045516,1884.0,7.0,20.27,13.0,80.1,5.0,26.0,4093.0
47.0,0.0,95470.0,39.298065,-123.25211,5995.0,0.0,18.74,16.0,65.3,3.0,61.0,4556.0
34.0,0.0,95471.0,38.522328,-122.97932,298.0,0.0,7.1,10.0,89.55,5.0,74.0,5874.0
19.0,0.0,95472.0,38.398815,-122.861923,31266.0,5.0,0.0,69.0,60.8,5.0,80.0,5784.0
39.0,0.0,95476.0,38.25485,-122.461799,34314.0,0.0,6.97,14.0,74.5,3.0,36.0,5203.0
52.0,0.0,95482.0,39.134075,-123.23422,30988.0,6.0,45.35,19.0,99.15,3.0,45.0,5031.0
29.0,5.0,95485.0,39.220368,-122.907693,2344.0,9.0,25.1,0.0,19.25,4.0,27.0,2053.0
44.0,3.0,95488.0,39.724433,-123.767578,309.0,10.0,0.0,23.0,39.45,3.0,27.0,6018.0
58.0,0.0,95490.0,39.492046,-123.375818,13472.0,0.0,0.0,23.0,44.85,5.0,27.0,4021.0
59.0,0.0,95492.0,38.527297,-122.810044,23701.0,6.0,32.5,13.0,97.2,4.0,48.0,4905.0
55.0,0.0,95501.0,40.796621,-124.15428,23224.0,4.0,41.36,0.0,19.9,5.0,48.0,3716.0
39.0,3.0,95503.0,40.737431,-124.108897,23570.0,7.0,27.2,21.0,76.95,4.0,52.0,5053.0
58.0,0.0,95511.0,40.166028,-123.584144,261.0,0.0,0.0,13.0,35.4,3.0,69.0,3239.0
45.0,2.0,95514.0,40.309088,-123.668201,199.0,2.0,1.87,0.0,20.45,4.0,21.0,5746.0
58.0,0.0,95519.0,40.965011,-124.015255,15921.0,0.0,1.57,30.0,96.75,4.0,73.0,3682.0
37.0,0.0,95521.0,40.839958,-124.003757,19596.0,0.0,0.0,29.0,54.2,3.0,24.0,4458.0
30.0,0.0,95524.0,40.825486,-124.049485,1689.0,0.0,48.95,59.0,100.1,3.0,68.0,4025.0
34.0,0.0,95525.0,40.94338,-123.831799,1584.0,0.0,39.5,26.0,45.25,3.0,27.0,5441.0
50.0,0.0,95528.0,40.497283,-123.93037,1072.0,0.0,10.25,0.0,20.85,5.0,67.0,3171.0
59.0,0.0,92028.0,33.362575,-117.299644,42239.0,0.0,0.0,12.0,33.45,5.0,66.0,2553.0
40.0,1.0,95536.0,40.4785,-124.301372,2965.0,5.0,34.44,0.0,20.2,3.0,69.0,2784.0
20.0,2.0,95540.0,40.584991,-124.121504,12241.0,0.0,4.16,59.0,61.0,4.0,56.0,5594.0
45.0,0.0,95543.0,41.867908,-123.794144,532.0,0.0,36.08,26.0,86.9,5.0,71.0,6109.0
55.0,0.0,95545.0,40.342928,-124.063329,82.0,0.0,41.13,12.0,69.4,3.0,67.0,6469.0
44.0,3.0,95546.0,41.163637,-123.704841,3041.0,10.0,46.64,0.0,20.35,3.0,68.0,3205.0
50.0,0.0,95548.0,41.572813,-124.035011,1215.0,9.0,5.46,30.0,104.3,4.0,70.0,5583.0
33.0,2.0,95549.0,40.664483,-123.865325,264.0,6.0,38.95,17.0,44.95,5.0,54.0,3752.0
61.0,3.0,95550.0,40.7666,-123.80458,155.0,0.0,25.85,53.0,49.45,3.0,70.0,5237.0
24.0,0.0,95551.0,40.665952,-124.240051,1447.0,0.0,12.17,0.0,20.6,3.0,20.0,4439.0
53.0,3.0,95552.0,40.390301,-123.412327,265.0,0.0,29.09,0.0,19.55,4.0,57.0,5573.0
46.0,0.0,95554.0,40.267158,-123.805913,644.0,0.0,18.12,23.0,93.5,3.0,73.0,4861.0
22.0,0.0,95555.0,41.336354,-124.044354,494.0,0.0,0.0,82.0,54.55,4.0,54.0,4296.0
24.0,2.0,95556.0,41.269521,-123.546958,574.0,0.0,15.66,0.0,20.05,4.0,32.0,2675.0
20.0,0.0,95559.0,40.184094,-123.745487,163.0,0.0,28.61,85.0,79.45,4.0,65.0,2657.0
26.0,0.0,95563.0,40.89866,-123.539754,660.0,0.0,1.94,73.0,79.85,3.0,64.0,6041.0
62.0,3.0,95564.0,40.809636,-124.189977,395.0,9.0,17.29,75.0,100.0,3.0,64.0,5434.0
45.0,2.0,95565.0,40.440636,-124.098739,1125.0,0.0,27.6,0.0,19.6,3.0,46.0,2447.0
60.0,2.0,95568.0,41.444606,-123.471895,202.0,6.0,18.64,0.0,20.2,5.0,33.0,3828.0
63.0,1.0,95570.0,41.162295,-124.027381,2369.0,1.0,6.83,19.0,113.35,3.0,20.0,4952.0
43.0,1.0,95571.0,40.310119,-123.909449,270.0,1.0,5.52,16.0,80.0,5.0,51.0,3315.0
32.0,0.0,95573.0,40.949012,-123.655847,1666.0,0.0,38.71,21.0,80.95,5.0,28.0,4924.0
54.0,1.0,95585.0,39.873371,-123.741474,321.0,4.0,17.43,0.0,24.9,5.0,59.0,5847.0
32.0,0.0,95595.0,40.170357,-123.417298,259.0,7.0,29.78,22.0,109.25,3.0,42.0,5044.0
22.0,0.0,95603.0,38.912881,-121.082766,24944.0,0.0,2.88,48.0,116.3,4.0,59.0,4644.0
35.0,0.0,95605.0,38.592745,-121.540036,12756.0,0.0,15.53,0.0,19.9,3.0,29.0,4374.0
32.0,0.0,95606.0,38.809804,-122.241383,382.0,0.0,44.77,9.0,70.35,5.0,73.0,3430.0
48.0,0.0,95607.0,38.681651,-122.130569,262.0,3.0,11.18,0.0,25.6,5.0,68.0,5063.0
29.0,0.0,95608.0,38.626128,-121.328011,58830.0,0.0,0.0,73.0,44.45,4.0,48.0,4928.0
45.0,0.0,95615.0,38.311609,-121.554034,699.0,0.0,27.69,9.0,73.85,4.0,76.0,4220.0
56.0,3.0,95616.0,38.508735,-121.678813,67411.0,1.0,4.45,57.0,70.1,4.0,27.0,5476.0
19.0,3.0,95618.0,38.544002,-121.685559,648.0,8.0,24.5,0.0,25.25,5.0,39.0,6245.0
19.0,2.0,95620.0,38.392821,-121.799917,18529.0,0.0,19.38,0.0,21.05,3.0,70.0,4001.0
56.0,1.0,95623.0,38.63153,-120.842609,4097.0,4.0,36.74,18.0,64.5,5.0,60.0,2215.0
41.0,0.0,95626.0,38.734997,-121.463719,6197.0,0.0,16.73,14.0,105.95,5.0,31.0,3784.0
39.0,1.0,95627.0,38.834469,-122.127193,2756.0,10.0,8.1,20.0,75.85,5.0,51.0,4843.0
38.0,0.0,95629.0,38.513484,-120.704613,850.0,0.0,0.0,30.0,43.6,4.0,53.0,4507.0
50.0,0.0,95630.0,38.672638,-121.147403,51855.0,0.0,13.69,12.0,91.25,5.0,41.0,2886.0
64.0,0.0,95631.0,39.031876,-120.811141,5714.0,0.0,29.53,7.0,89.75,4.0,78.0,5150.0
20.0,0.0,95632.0,38.274451,-121.259201,24194.0,0.0,5.86,82.0,104.4,4.0,24.0,4190.0
33.0,0.0,95633.0,38.852544,-120.837669,2536.0,2.0,22.17,15.0,90.15,4.0,50.0,5110.0
27.0,1.0,95634.0,38.9386,-120.785514,2723.0,7.0,0.0,47.0,40.3,3.0,29.0,5040.0
41.0,2.0,95635.0,38.921333,-120.897718,1140.0,3.0,31.4,19.0,105.25,3.0,36.0,5795.0
28.0,1.0,95637.0,38.830739,-122.196202,228.0,0.0,12.54,59.0,104.0,3.0,39.0,4741.0
52.0,0.0,95638.0,38.313447,-121.123886,1745.0,0.0,37.01,29.0,69.65,3.0,69.0,5351.0
59.0,2.0,95639.0,38.375325,-121.507935,213.0,4.0,49.95,22.0,74.3,5.0,65.0,4133.0
34.0,1.0,95640.0,38.33788,-120.954202,9752.0,6.0,41.18,18.0,100.9,4.0,55.0,6153.0
25.0,0.0,95641.0,38.154823,-121.601358,2010.0,0.0,42.96,0.0,20.25,5.0,21.0,4769.0
61.0,0.0,95645.0,38.875508,-121.765866,1793.0,0.0,8.5,6.0,96.9,4.0,22.0,3875.0
61.0,0.0,95648.0,38.922812,-121.312005,15286.0,2.0,48.69,21.0,104.1,5.0,71.0,3142.0
38.0,0.0,95650.0,38.809175,-121.171375,11191.0,0.0,22.23,0.0,20.1,3.0,26.0,2907.0
54.0,0.0,95658.0,38.883224,-121.15918,6096.0,9.0,24.17,10.0,68.6,4.0,47.0,3351.0
49.0,0.0,95659.0,38.788898,-121.608624,751.0,0.0,37.51,30.0,69.05,3.0,23.0,5379.0
62.0,2.0,95660.0,38.671295,-121.388251,32202.0,5.0,15.41,0.0,19.7,4.0,43.0,5636.0
23.0,1.0,95661.0,38.736685,-121.251984,25173.0,0.0,37.85,0.0,20.05,4.0,70.0,2948.0
52.0,0.0,95663.0,38.859093,-121.182872,2048.0,9.0,41.16,11.0,94.4,3.0,47.0,2662.0
34.0,0.0,95664.0,38.803731,-121.043799,1173.0,9.0,21.85,9.0,54.95,3.0,26.0,3519.0
19.0,0.0,95665.0,38.400264,-120.641274,4354.0,0.0,10.21,69.0,93.7,3.0,48.0,4300.0
43.0,0.0,95666.0,38.546999,-120.271114,5501.0,0.0,48.82,17.0,110.25,4.0,36.0,5502.0
37.0,0.0,95667.0,38.733714,-120.795213,34146.0,0.0,46.33,26.0,98.9,3.0,50.0,4614.0
35.0,3.0,95669.0,38.489273,-120.891614,2220.0,3.0,12.96,56.0,80.45,3.0,54.0,4480.0
43.0,3.0,95670.0,38.602723,-121.279913,49729.0,9.0,13.45,53.0,79.4,4.0,32.0,4162.0
42.0,0.0,95673.0,38.688764,-121.457596,14010.0,0.0,8.29,21.0,62.8,4.0,46.0,4080.0
50.0,0.0,95674.0,38.954144,-121.482536,947.0,0.0,41.08,25.0,74.9,4.0,62.0,2044.0
28.0,0.0,95675.0,38.545775,-120.743325,364.0,0.0,13.05,73.0,74.85,3.0,66.0,5770.0
54.0,1.0,95677.0,38.7904,-121.236973,21510.0,0.0,2.65,0.0,25.85,5.0,21.0,2682.0
57.0,0.0,95681.0,38.984756,-121.345074,1219.0,9.0,23.29,25.0,68.3,5.0,31.0,5425.0
23.0,0.0,95682.0,38.598936,-120.963092,24738.0,0.0,0.0,26.0,48.4,3.0,66.0,4483.0
19.0,0.0,95686.0,38.157794,-121.520223,1472.0,0.0,26.64,0.0,25.15,5.0,56.0,3904.0
62.0,2.0,95687.0,38.333133,-121.920151,63157.0,8.0,3.57,0.0,19.5,4.0,31.0,5390.0
46.0,1.0,95688.0,38.419088,-122.024568,32564.0,2.0,26.25,25.0,92.95,5.0,78.0,5635.0
64.0,3.0,95689.0,38.481902,-120.603668,1273.0,9.0,6.9,0.0,20.7,5.0,40.0,4528.0
58.0,0.0,95691.0,38.627951,-121.593287,19050.0,0.0,21.23,0.0,19.35,3.0,23.0,5637.0
42.0,3.0,95701.0,39.218096,-120.79153,751.0,0.0,30.63,0.0,19.55,4.0,21.0,5272.0
59.0,3.0,95703.0,38.983388,-120.988814,1526.0,4.0,31.45,76.0,74.05,3.0,59.0,5975.0
36.0,3.0,95709.0,38.748316,-120.675512,4829.0,0.0,0.0,26.0,40.1,4.0,24.0,2327.0
23.0,0.0,95713.0,39.084645,-120.894014,8525.0,4.0,14.04,0.0,20.1,5.0,77.0,3509.0
25.0,2.0,95715.0,39.23754,-120.720196,185.0,4.0,21.21,27.0,83.55,3.0,28.0,5940.0
20.0,0.0,95717.0,39.170376,-120.838404,407.0,7.0,20.79,69.0,56.85,4.0,46.0,3102.0
52.0,2.0,95721.0,38.851842,-120.076204,69.0,4.0,43.52,0.0,19.55,4.0,78.0,4125.0
37.0,3.0,95722.0,39.003358,-121.022539,3747.0,7.0,3.67,28.0,106.15,4.0,50.0,4649.0
56.0,3.0,95726.0,38.733908,-120.453416,8577.0,2.0,13.67,30.0,78.95,5.0,60.0,2125.0
39.0,3.0,95728.0,39.279068,-120.414275,88.0,2.0,0.0,51.0,49.75,3.0,77.0,6307.0
34.0,0.0,95735.0,38.805481,-120.13287,25.0,0.0,37.59,8.0,92.4,3.0,75.0,5461.0
60.0,0.0,95736.0,39.00978,-120.978273,31.0,0.0,17.52,28.0,58.2,4.0,52.0,3325.0
50.0,0.0,95762.0,38.684437,-121.055634,22028.0,0.0,8.93,26.0,73.1,4.0,46.0,5832.0
40.0,0.0,95765.0,38.823278,-121.281856,15494.0,0.0,12.63,23.0,59.75,3.0,59.0,4515.0
61.0,3.0,95814.0,38.584505,-121.491956,16599.0,9.0,23.02,21.0,59.8,5.0,24.0,5898.0
26.0,1.0,95815.0,38.608405,-121.449942,25355.0,7.0,21.29,52.0,116.6,3.0,59.0,5227.0
54.0,0.0,95816.0,38.574856,-121.46504,16164.0,0.0,20.8,30.0,109.3,4.0,33.0,5624.0
56.0,0.0,95818.0,38.556306,-121.495817,21313.0,0.0,0.0,6.0,50.65,4.0,31.0,5433.0
28.0,0.0,95819.0,38.567594,-121.437507,15975.0,0.0,6.56,52.0,56.15,4.0,25.0,5473.0
39.0,1.0,95821.0,38.625096,-121.383658,35426.0,10.0,14.97,0.0,19.2,4.0,74.0,5594.0
51.0,2.0,95824.0,38.517295,-121.439819,30580.0,1.0,41.55,25.0,108.3,4.0,33.0,4183.0
43.0,1.0,95826.0,38.542532,-121.378826,38818.0,9.0,27.95,0.0,25.25,5.0,53.0,3217.0
55.0,0.0,95827.0,38.549185,-121.328386,19611.0,7.0,0.0,29.0,45.35,3.0,41.0,5137.0
44.0,0.0,95828.0,38.486938,-121.395805,54880.0,0.0,0.0,17.0,43.9,4.0,62.0,6344.0
47.0,0.0,95830.0,38.490508,-121.284171,592.0,1.0,3.12,6.0,79.3,5.0,34.0,5238.0
64.0,0.0,95832.0,38.445939,-121.496855,9063.0,4.0,43.11,18.0,79.25,5.0,43.0,2735.0
23.0,0.0,95833.0,38.619049,-121.517552,31422.0,0.0,17.35,71.0,71.05,4.0,56.0,5138.0
42.0,0.0,95834.0,38.646209,-121.52446,8403.0,0.0,47.9,3.0,53.75,3.0,23.0,5957.0
42.0,3.0,95835.0,38.685069,-121.543709,854.0,8.0,47.6,0.0,24.25,4.0,26.0,5897.0
48.0,2.0,95838.0,38.646096,-121.442433,34894.0,9.0,0.0,19.0,44.25,3.0,30.0,6340.0
62.0,0.0,95841.0,38.660442,-121.346321,20993.0,0.0,12.42,12.0,50.05,5.0,64.0,2157.0
46.0,0.0,95842.0,38.687367,-121.34848,31373.0,0.0,36.76,0.0,20.15,3.0,47.0,4982.0
39.0,1.0,95864.0,38.585826,-121.376263,23362.0,6.0,36.21,24.0,69.35,3.0,40.0,5589.0
40.0,3.0,95901.0,39.19514,-121.503883,38091.0,10.0,12.82,0.0,19.35,5.0,31.0,4146.0
35.0,0.0,95903.0,39.125311,-121.392283,5654.0,0.0,27.66,0.0,19.15,3.0,60.0,2717.0
27.0,0.0,95910.0,39.467828,-120.841386,118.0,4.0,25.32,30.0,61.0,3.0,79.0,4355.0
52.0,2.0,95912.0,38.982373,-122.047751,4796.0,10.0,25.86,0.0,20.5,4.0,72.0,6186.0
35.0,2.0,95916.0,39.657228,-121.37778,1279.0,1.0,0.0,17.0,50.2,4.0,47.0,5396.0
60.0,0.0,95917.0,39.457388,-121.818201,3169.0,0.0,47.72,28.0,79.6,3.0,38.0,5474.0
20.0,1.0,95918.0,39.292334,-121.320597,1477.0,1.0,31.58,0.0,24.9,3.0,79.0,5396.0
33.0,3.0,95920.0,39.449794,-121.936372,303.0,1.0,26.09,56.0,106.9,3.0,80.0,5447.0
33.0,0.0,95922.0,39.432127,-121.099287,632.0,0.0,41.53,28.0,101.35,5.0,72.0,4341.0
25.0,3.0,95923.0,40.171312,-121.120605,86.0,1.0,20.23,69.0,55.35,4.0,57.0,5465.0
44.0,3.0,95925.0,39.461768,-121.195825,262.0,1.0,46.9,28.0,50.55,5.0,51.0,5122.0
56.0,0.0,95926.0,39.745712,-121.84333,35808.0,0.0,43.83,0.0,19.5,4.0,54.0,4883.0
43.0,0.0,95930.0,39.562239,-121.14836,282.0,0.0,31.57,18.0,90.65,3.0,70.0,3559.0
62.0,0.0,95934.0,40.080342,-120.957805,178.0,0.0,35.13,3.0,79.0,3.0,43.0,4807.0
35.0,0.0,95936.0,39.578792,-120.780786,404.0,0.0,17.94,0.0,19.55,4.0,79.0,3718.0
36.0,3.0,95937.0,38.931425,-121.946081,19.0,1.0,2.4,0.0,19.9,5.0,49.0,4870.0
20.0,0.0,95939.0,39.53222,-122.594879,587.0,0.0,13.8,59.0,87.75,3.0,61.0,5415.0
32.0,0.0,95942.0,40.077028,-121.494168,1351.0,0.0,7.83,19.0,81.3,4.0,62.0,2299.0
21.0,0.0,95943.0,39.597975,-122.032248,1454.0,1.0,0.0,53.0,44.3,4.0,28.0,5905.0
45.0,2.0,95944.0,39.564113,-120.868836,76.0,0.0,36.11,20.0,70.35,3.0,50.0,5521.0
20.0,2.0,95945.0,39.194539,-120.988066,23990.0,1.0,0.0,52.0,44.45,3.0,73.0,3522.0
48.0,3.0,95946.0,39.203817,-121.19584,9752.0,1.0,34.7,51.0,49.15,3.0,43.0,4076.0
44.0,0.0,95949.0,39.099204,-121.137962,17922.0,1.0,14.21,23.0,85.3,4.0,71.0,4696.0
30.0,0.0,95951.0,39.732767,-122.042298,1931.0,1.0,20.5,53.0,69.1,3.0,29.0,4765.0
45.0,2.0,95954.0,39.933852,-121.584371,11168.0,1.0,2.47,0.0,20.6,5.0,55.0,6325.0
63.0,0.0,95955.0,39.281194,-122.226568,1146.0,0.0,4.38,20.0,74.15,5.0,49.0,2643.0
22.0,0.0,95956.0,39.937017,-121.058043,301.0,0.0,17.98,26.0,75.05,4.0,23.0,3399.0
57.0,0.0,95957.0,39.068071,-121.832638,776.0,1.0,44.95,19.0,44.6,3.0,51.0,4612.0
47.0,0.0,95959.0,39.333737,-120.858667,17269.0,0.0,17.2,0.0,21.45,3.0,71.0,3967.0
48.0,2.0,95960.0,39.423046,-120.984472,565.0,1.0,6.78,24.0,43.45,3.0,50.0,4184.0
56.0,3.0,95961.0,39.082568,-121.55325,6439.0,1.0,28.06,0.0,20.05,5.0,63.0,4458.0
35.0,3.0,95962.0,39.342587,-121.249833,1519.0,1.0,48.04,76.0,94.15,4.0,60.0,6399.0
61.0,0.0,95965.0,39.624561,-121.552866,17782.0,0.0,7.35,0.0,19.55,5.0,61.0,5980.0
49.0,3.0,95966.0,39.473896,-121.415927,28382.0,0.0,8.02,57.0,75.9,4.0,69.0,4198.0
35.0,2.0,95968.0,39.435756,-121.552071,1254.0,1.0,37.57,15.0,64.15,3.0,45.0,5570.0
34.0,0.0,95970.0,39.424957,-122.039307,495.0,1.0,30.23,14.0,110.8,5.0,79.0,5942.0
40.0,1.0,95973.0,39.903272,-121.843567,26971.0,0.0,25.33,27.0,53.45,5.0,40.0,4335.0
47.0,2.0,95974.0,39.495768,-121.747472,74.0,1.0,1.38,16.0,69.95,3.0,73.0,3850.0
60.0,1.0,95977.0,39.176595,-121.291692,963.0,1.0,44.05,19.0,97.0,3.0,35.0,5282.0
42.0,0.0,95978.0,39.904002,-121.527823,28.0,0.0,44.52,6.0,90.6,4.0,26.0,2546.0
40.0,0.0,95979.0,39.288127,-122.415841,844.0,0.0,48.41,22.0,73.55,3.0,50.0,5018.0
55.0,0.0,95982.0,39.172777,-121.805845,3193.0,1.0,25.14,13.0,94.35,5.0,48.0,4676.0
29.0,0.0,95986.0,39.34128,-120.786867,145.0,0.0,6.38,0.0,19.4,4.0,71.0,4602.0
32.0,0.0,95988.0,39.493991,-122.286363,8812.0,4.0,27.38,0.0,19.75,3.0,34.0,3455.0
29.0,0.0,95991.0,39.02741,-121.614982,34967.0,5.0,0.0,27.0,54.6,4.0,22.0,4590.0
24.0,2.0,95993.0,39.075694,-121.70606,27786.0,0.0,0.0,27.0,29.8,3.0,27.0,3746.0
33.0,0.0,96003.0,40.677649,-122.29467,41476.0,0.0,5.42,22.0,103.05,4.0,80.0,5432.0
22.0,0.0,96007.0,40.448632,-122.306657,21418.0,0.0,29.19,0.0,20.3,5.0,46.0,5203.0
34.0,0.0,96008.0,40.722733,-122.109666,899.0,0.0,0.0,4.0,35.1,4.0,25.0,2991.0
23.0,0.0,96009.0,41.083464,-121.107929,595.0,2.0,25.46,73.0,105.7,4.0,68.0,5027.0
36.0,3.0,96010.0,40.775272,-123.287414,269.0,10.0,43.7,75.0,56.25,3.0,28.0,3918.0
19.0,3.0,96011.0,41.096569,-121.879082,265.0,1.0,0.0,47.0,60.35,3.0,56.0,4122.0
45.0,2.0,96014.0,41.388397,-122.794636,290.0,1.0,22.74,13.0,59.8,3.0,72.0,4964.0
32.0,1.0,96020.0,40.243494,-121.154733,2664.0,10.0,49.26,18.0,99.65,3.0,58.0,4736.0
37.0,1.0,96021.0,39.913777,-122.289984,13840.0,6.0,25.32,11.0,50.65,3.0,36.0,4847.0
23.0,0.0,96022.0,40.336392,-122.448533,12348.0,0.0,28.76,27.0,60.9,3.0,58.0,2726.0
22.0,2.0,96023.0,41.949216,-122.050062,1162.0,6.0,24.36,59.0,59.65,4.0,75.0,3974.0
33.0,0.0,96024.0,40.586588,-122.903677,960.0,8.0,0.0,12.0,64.7,3.0,36.0,6075.0
23.0,2.0,96028.0,41.017282,-121.468945,1902.0,3.0,30.17,48.0,54.85,3.0,80.0,5729.0
62.0,2.0,96031.0,41.232128,-123.194748,170.0,4.0,48.62,28.0,91.35,4.0,47.0,4512.0
33.0,1.0,96033.0,40.740138,-122.587476,373.0,2.0,39.56,0.0,25.1,4.0,55.0,3675.0
34.0,0.0,96034.0,41.411315,-122.697236,392.0,9.0,0.0,21.0,34.0,3.0,74.0,5409.0
60.0,0.0,96035.0,40.03194,-122.176023,3357.0,0.0,0.0,25.0,45.9,3.0,51.0,3572.0
57.0,3.0,96038.0,41.599978,-122.539381,616.0,1.0,40.94,0.0,20.5,5.0,25.0,5011.0
38.0,1.0,92028.0,33.362575,-117.299644,42239.0,2.0,31.78,0.0,20.35,5.0,69.0,5748.0
33.0,0.0,96047.0,40.524535,-122.647172,911.0,0.0,1.22,10.0,65.8,5.0,66.0,3962.0
45.0,0.0,96054.0,41.280478,-121.160249,386.0,0.0,0.0,29.0,24.4,3.0,80.0,4570.0
35.0,0.0,96057.0,41.251322,-122.105209,1586.0,7.0,23.31,20.0,73.05,5.0,46.0,2753.0
55.0,0.0,96058.0,41.769709,-121.92063,816.0,0.0,45.56,7.0,64.35,3.0,48.0,3445.0
29.0,1.0,96059.0,40.426679,-121.850421,598.0,0.0,35.45,0.0,20.5,4.0,69.0,4855.0
22.0,3.0,96062.0,40.531257,-122.148139,830.0,5.0,32.92,71.0,54.75,4.0,71.0,5010.0
60.0,0.0,96065.0,40.877552,-121.885884,431.0,0.0,33.97,22.0,51.15,3.0,35.0,5796.0
20.0,1.0,96068.0,41.082472,-121.195215,240.0,6.0,25.04,71.0,54.35,3.0,41.0,3615.0
20.0,0.0,96073.0,40.582399,-122.195512,4931.0,5.0,20.51,51.0,96.0,3.0,80.0,5016.0
46.0,3.0,96075.0,40.343213,-121.815412,433.0,8.0,0.0,26.0,61.45,3.0,20.0,5063.0
32.0,0.0,96080.0,40.186772,-122.388361,26438.0,0.0,1.42,0.0,19.65,3.0,32.0,4695.0
38.0,3.0,96084.0,40.923558,-122.059933,459.0,0.0,30.01,0.0,19.0,5.0,46.0,5518.0
44.0,0.0,96085.0,41.737962,-123.07557,88.0,0.0,16.57,30.0,100.0,5.0,76.0,4643.0
62.0,0.0,96087.0,40.617614,-122.512861,528.0,3.0,7.0,18.0,98.7,4.0,44.0,5141.0
50.0,3.0,96088.0,40.497441,-121.827524,4231.0,0.0,1.2,0.0,19.8,3.0,49.0,3058.0
54.0,0.0,96090.0,40.021787,-122.127576,405.0,0.0,1.85,22.0,73.8,3.0,52.0,4895.0
