,churnreason,event_timestamp,customer_ids,gender,age,satisfactionscore,monthlycharge,avgmonthlygbdownload,churnlabel,avgmonthlylongdistancecharges,customerid,customer_tenure_months,customers_all_type_services,total_spent_bycustomer_yearly
6125,,,6490,Female,0.1639344262295082,0.4999999999999999,0.3577114427860697,0.6,No,0.0,5010-IPEAQ,0.9295774647887324,False,0.2308707124010554
6126,,,6491,Female,0.4426229508196721,0.4999999999999999,0.4840796019900498,0.0823529411764705,No,0.2782556511302261,8990-YOZLV,0.9577464788732394,False,0.4156367171226219
6127,,,6492,Female,0.5081967213114754,0.4999999999999999,0.0756218905472637,0.2117647058823529,No,0.0,3069-SSVSN,0.0,False,0.0340230523538397
6128,,,6493,Male,0.3442622950819672,0.7499999999999999,0.7243781094527363,0.2823529411764705,No,0.9461892378475696,5222-IMUKT,0.4366197183098591,True,0.8151645604777115
6129,,,6494,Male,0.4262295081967213,0.9999999999999998,0.0268656716417911,0.0,No,0.6425285057011402,6685-XSHHU,0.8309859154929576,False,0.2230245799194556
6130,,,6495,Female,0.3442622950819672,0.7499999999999999,0.9049751243781096,0.1647058823529411,No,0.8807761552310462,8901-UPRHR,1.0,True,0.9184835439522292
6131,,,6496,Male,0.5901639344262295,0.9999999999999998,0.0139303482587064,0.0,No,0.1560312062412482,3845-FXCYS,0.0140845070422535,False,0.0451326204693792
6132,,,6497,Female,0.4098360655737705,0.4999999999999999,0.0223880597014926,0.0,No,0.6203240648129626,5857-XRECV,0.0140845070422535,False,0.2121927510068046
6133,,,6498,Female,0.1639344262295082,0.4999999999999999,0.7104477611940299,0.6941176470588235,No,0.8941788357671535,0725-CXOTM,0.4929577464788732,True,0.7873906401888628
6134,,,6499,Male,0.4754098360655738,0.7499999999999999,0.5582089552238806,0.2705882352941176,No,0.0334066813362672,4343-EJVQB,0.0845070422535211,False,0.3823774475767255
6135,,,6500,Female,0.180327868852459,0.9999999999999998,0.7049751243781094,0.6117647058823529,No,0.9075815163032606,3427-GGZZI,0.2535211267605634,False,0.7882238577975281
6136,,,6501,Male,0.6229508196721312,0.7499999999999999,0.7144278606965173,0.2352941176470588,No,0.7651530306061212,3154-CFSZG,0.647887323943662,False,0.7453825857519791
6137,,,6502,Female,0.4918032786885246,0.4999999999999999,0.0114427860696517,0.0,No,0.0570114022804561,2220-IAHLS,0.0,False,0.0090265240938758
6138,,,6503,Male,0.1639344262295082,0.4999999999999999,0.7218905472636816,0.8117647058823528,No,0.7331466293258652,4377-VDHYI,0.4366197183098591,False,0.7394806276905985
6139,,,6504,Male,0.7049180327868853,0.9999999999999998,0.8124378109452737,0.6823529411764705,No,0.6909381876375276,4937-QPZPO,0.8450704225352113,True,0.7880155533953619
6140,,,6505,Male,0.737704918032787,0.7499999999999999,0.7009950248756219,0.2235294117647058,No,0.5727145429085817,2925-VDZHY,1.0,True,0.6692126093598112
6141,,,6506,Male,0.0983606557377049,0.9999999999999998,0.3587064676616915,0.8117647058823528,No,0.0,6981-TDRFT,0.6056338028169014,False,0.2315650604082765
6142,,,6507,Male,0.3442622950819672,0.7499999999999999,0.372636815920398,0.0352941176470587,No,0.1320264052810562,3413-CSSTH,0.5633802816901408,False,0.2871129009859742
6143,,,6508,Male,0.1311475409836065,0.4999999999999999,0.8527363184079602,0.6,No,0.4656931386277256,8033-VCZGH,0.6901408450704225,True,0.7379530620747119
6144,,,6509,Male,0.180327868852459,0.7499999999999999,0.0189054726368159,0.0,No,0.0574114822964593,0224-NIJLP,0.0985915492957746,False,0.0143730037494792
6145,,,6510,Male,0.6885245901639345,0.4999999999999999,0.017910447761194,0.0,No,0.4594918983796759,7542-CYDDM,0.2394366197183098,False,0.153242605193723
6146,,,6511,Male,0.0327868852459016,0.7499999999999999,0.7333333333333334,0.6941176470588235,No,0.5421084216843369,4718-WXBGI,1.0,True,0.6811553950840162
6147,,,6512,Female,0.1639344262295082,0.4999999999999999,0.854726368159204,0.3176470588235294,No,0.2398479695939188,5716-LIBJC,0.1690140845070423,True,0.6609498680738788
6148,,,6513,Female,0.5081967213114754,0.7499999999999999,0.6507462686567165,0.3411764705882352,No,0.3188637727545509,2868-LLSKM,0.943661971830986,False,0.5460352728787669
6149,,,6514,Male,0.1311475409836065,0.4999999999999999,0.9134328358208954,0.8588235294117647,No,0.1142228445689138,2988-QRAJY,0.9577464788732394,True,0.658311345646438
6150,,,6515,Male,0.1967213114754098,0.4999999999999999,0.0721393034825871,0.0,No,0.4738947789557912,0071-NDAFP,0.3380281690140845,False,0.1960838772392723
6151,,,6516,Female,0.0,0.7499999999999999,0.0124378109452736,0.0,No,0.1902380476095219,7328-ZJAJO,0.8169014084507041,False,0.0559644493820302
6152,,,6517,Female,0.0,0.4999999999999999,0.8641791044776119,0.5647058823529412,No,0.4604920984196839,1090-PYKCI,0.9577464788732394,True,0.7441327593389808
6153,,,6518,Male,0.2950819672131147,0.9999999999999998,0.0686567164179104,0.188235294117647,No,0.0,3058-WQDRE,0.1690140845070423,False,0.0291626163032911
6154,,,6519,Male,0.1311475409836065,0.4999999999999999,0.7701492537313434,1.0,No,0.1788357671534307,2279-AXJJK,0.7183098591549295,False,0.5807526732398278
6155,,,6520,Male,0.5573770491803279,0.7499999999999999,0.6223880597014925,0.2352941176470588,No,0.8697739547909582,0909-SELIE,0.8450704225352113,False,0.717469795861686
6156,,,6521,Male,0.0,0.9999999999999998,0.0656716417910447,0.6941176470588235,No,0.0,3417-TSCIC,0.3943661971830985,False,0.0270795722816275
6157,,,6522,Female,0.2950819672131147,0.9999999999999998,0.36318407960199,0.3176470588235294,No,0.7981596319263853,1042-HFUCW,0.3380281690140845,False,0.5117344813220388
6158,,,6523,Male,0.5409836065573771,0.9999999999999998,0.3233830845771144,0.1647058823529411,No,0.0,6537-OTKMY,0.1971830985915493,False,0.2069157061519233
6159,,,6524,Female,0.4754098360655738,0.4999999999999999,0.0189054726368159,0.0,No,0.637127425485097,8999-EXMNO,0.2535211267605634,False,0.2155950562421886
6160,,,6525,Male,0.1475409836065573,0.4999999999999999,0.017910447761194,0.0,No,0.9507901580316064,6725-TPKJO,0.6056338028169014,False,0.3237744757672546
6161,,,6526,Male,0.4098360655737705,0.7499999999999999,0.5308457711442786,0.2941176470588235,No,0.8115623124624926,7162-WPHPM,0.8028169014084507,False,0.6333842521871963
6162,,,6527,Male,0.1311475409836065,0.4999999999999999,0.6288557213930348,0.4823529411764705,No,0.7935587117423486,1599-MMYRQ,0.8591549295774648,False,0.6955283988334955
6163,,,6528,Female,0.5409836065573771,0.9999999999999998,0.399502487562189,0.2235294117647058,No,0.0,8821-KVZKQ,0.9718309859154928,False,0.2600333287043466
6164,,,6529,Male,0.4918032786885246,0.4999999999999999,0.3527363184079602,0.2823529411764705,No,0.0,6434-TTGJP,0.1267605633802817,False,0.2273989723649493
6165,,,6530,Male,0.737704918032787,0.7499999999999999,0.0134328358208956,0.0,No,0.7541508301660333,0042-JVWOJ,0.352112676056338,False,0.2523955006249132
6166,,,6531,Male,0.5901639344262295,0.4999999999999999,0.7079601990049752,0.0941176470588235,No,0.9757951590318064,0130-SXOUN,0.9154929577464788,False,0.8139841688654355
6167,,,6532,Male,0.2786885245901639,0.9999999999999998,0.6562189054726368,0.6,No,0.1900380076015203,2330-PQGDQ,0.704225352112676,False,0.5051381752534371
6168,,,6533,Male,0.1967213114754098,0.4999999999999999,0.8741293532338308,0.2823529411764705,No,0.1432286457291458,1452-UZOSF,1.0,True,0.6409526454659076
6169,,,6534,Male,0.6065573770491803,0.9999999999999998,0.0746268656716417,0.0,No,0.0980196039207841,2097-YVPKN,0.9014084507042252,False,0.0673517567004582
6170,,,6535,Male,0.1967213114754098,0.7499999999999999,0.4646766169154229,0.2235294117647058,No,0.5325065013002601,8597-CTXVJ,0.9718309859154928,False,0.4903485626996252
6171,,,6536,Male,0.3278688524590163,0.7499999999999999,0.6686567164179105,0.188235294117647,No,0.623124624924985,6631-HMANX,1.0,True,0.6641438689070962
6172,,,6537,Female,0.6885245901639345,0.9999999999999998,0.017910447761194,0.0,No,0.3204640928185637,9962-BFPDU,0.0,False,0.1049854186918483
6173,,,6538,Male,0.1311475409836065,0.7499999999999999,0.0243781094527363,0.0,No,0.7683536707341467,6394-HHHZM,0.028169014084507,False,0.2649631995556172
6174,,,6539,Male,0.3278688524590163,0.9999999999999998,0.0701492537313432,0.0,No,0.9757951590318064,5995-LFTLE,0.8028169014084507,False,0.3689070962366338
6175,,,6540,Male,0.0327868852459016,0.9999999999999998,0.8074626865671642,0.5647058823529412,No,0.6991398279655932,0665-XHDJU,1.0,True,0.7873906401888628
6176,,,6541,Female,0.2622950819672131,0.7499999999999999,0.8875621890547263,0.2235294117647058,No,0.357871574314863,8265-HKSOW,1.0,False,0.7248298847382308
6177,,,6542,Female,0.2786885245901639,0.4999999999999999,0.6502487562189054,0.2588235294117647,No,0.2568513702740548,3544-FBCAS,1.0,True,0.5241633106512985
6178,,,6543,Female,0.2459016393442623,0.9999999999999998,0.6154228855721392,0.1529411764705882,No,0.4054810962192438,4759-PXTAN,0.8169014084507041,True,0.5514511873350924
6179,,,6544,Male,0.4590163934426229,0.4999999999999999,0.4681592039800994,0.188235294117647,No,0.374874974994999,7054-DMVAS,0.7464788732394365,True,0.4380641577558672
6180,,,6545,Male,0.2459016393442623,0.9999999999999998,0.7094527363184079,0.1176470588235293,No,0.1420284056811361,3428-MMGUB,0.8309859154929576,True,0.5256214414664631
6181,,,6546,Female,0.0,0.9999999999999998,0.4233830845771144,0.8117647058823528,No,0.0,6549-BTYPG,0.8309859154929576,False,0.2766976808776558
6182,,,6547,Male,0.3278688524590163,0.4999999999999999,0.5597014925373134,0.1647058823529411,No,0.1394278855771154,7823-JSOAG,0.028169014084507,False,0.4202194139702819
6183,,,6548,Female,0.5409836065573771,0.4999999999999999,0.8049751243781095,0.2235294117647058,No,0.9071814362872574,3705-RHRFR,0.9577464788732394,True,0.8578669629218165
6184,,,6549,Female,0.1639344262295082,0.7499999999999999,0.0099502487562189,0.0,No,0.5021004200840169,9374-YOLBJ,0.0,False,0.1624774336897653
6185,,,6550,Male,0.4098360655737705,0.4999999999999999,0.2109452736318408,0.2705882352941176,No,0.0,9074-KGVOX,0.6901408450704225,False,0.1284543813359255
6186,,,6551,Female,0.639344262295082,0.9999999999999998,0.2646766169154229,0.2705882352941176,No,0.0,6128-DAFVY,0.7746478873239435,False,0.1659491737258714
6187,,,6552,Female,0.6557377049180328,0.7499999999999999,0.7855721393034827,0.1529411764705882,No,0.650130026005201,9933-QRGTX,0.8309859154929576,True,0.755103457853076
6188,,,6553,Female,0.5901639344262295,0.9999999999999998,0.0164179104477612,0.0,No,0.8273654730946189,5066-GFJMM,0.028169014084507,False,0.2798916817108735
6189,,,6554,Male,0.3278688524590163,0.7499999999999999,0.5840796019900498,0.2470588235294117,No,0.5441088217643528,2661-GKBTK,0.8309859154929576,True,0.5776975420080546
6190,,,6555,Female,0.639344262295082,0.4999999999999999,0.1706467661691542,0.1529411764705882,No,0.0,0458-HEUZG,0.1690140845070423,False,0.1003332870434661
6191,,,6556,Male,0.4262295081967213,0.7499999999999999,0.0218905472636816,0.0,No,0.0374074814962993,7268-WNTCP,0.8591549295774648,False,0.0095125676989307
6192,,,6557,Female,0.639344262295082,0.7499999999999999,0.7810945273631841,0.3529411764705882,No,0.0314062812562512,0824-VWDPO,0.6197183098591549,False,0.5372170531870574
6193,,,6558,Female,0.2950819672131147,0.4999999999999999,0.3577114427860697,0.3411764705882352,No,0.0,8409-WQJUX,0.3380281690140845,False,0.2308707124010554
6194,,,6559,Male,0.180327868852459,0.4999999999999999,0.8144278606965174,0.6941176470588235,No,0.9791958391678336,2578-JQPHZ,0.6056338028169014,True,0.889459797250382
6195,,,6560,Female,0.2459016393442623,0.4999999999999999,0.2686567164179104,0.3058823529411764,No,0.7901580316063213,3278-FSIXX,0.0140845070422535,False,0.4429940286071379
6196,,,6561,Female,0.5081967213114754,0.9999999999999998,0.0258706467661692,0.0,No,0.2050410082016403,9746-UGFAC,0.295774647887324,False,0.0704763227329537
6197,,,6562,Female,0.6557377049180328,0.9999999999999998,0.1512437810945274,0.1411764705882352,No,0.0,2946-KIQSP,0.4788732394366197,False,0.0867935009026524
6198,,,6563,Female,0.3442622950819672,0.4999999999999999,0.0194029850746269,0.0,No,0.6889377875575114,0625-AFOHS,0.3943661971830985,False,0.2339258436328288
6199,,,6564,Male,0.0163934426229507,0.7499999999999999,0.4253731343283582,0.6941176470588235,No,0.0832166433286657,4636-OLWOE,0.7464788732394365,False,0.306971253992501
6200,,,6565,Male,0.4262295081967213,0.9999999999999998,0.6830845771144279,0.3058823529411764,No,0.7217443488697739,4685-ERGHK,0.7887323943661971,True,0.7084432717678101
6201,,,6566,Male,0.5901639344262295,0.4999999999999999,0.5089552238805971,0.1411764705882352,No,0.8227645529105821,0885-HMGPY,0.8591549295774648,False,0.6219969448687683
6202,,,6567,Female,0.4098360655737705,0.4999999999999999,0.0208955223880597,0.0,No,0.932986597319464,5003-OKNNK,0.1971830985915493,False,0.3196778225246494
6203,,,6568,Female,0.5081967213114754,0.7499999999999999,0.8562189054726368,0.3529411764705882,No,0.1092218443688737,7208-PSIHR,0.9718309859154928,True,0.6166504652131648
6204,,,6569,Female,0.2295081967213114,0.9999999999999998,0.2656716417910448,0.1999999999999999,No,0.7791558311662332,4012-ZTHBR,0.2816901408450704,False,0.4370920705457576
6205,,,6570,Female,0.6885245901639345,0.4999999999999999,0.3104477611940299,0.6235294117647058,No,0.5171034206841368,0489-WMEMG,0.3098591549295775,False,0.3773781419247328
6206,,,6571,Male,0.081967213114754,0.4999999999999999,0.0233830845771144,0.0,No,0.2434486897379476,7435-ZNUYY,0.0704225352112676,False,0.0820719344535481
6207,,,6572,Male,0.5573770491803279,0.7499999999999999,0.0129353233830845,0.0,No,0.5819163832766553,1354-YZFNB,0.0422535211267606,False,0.1922649631995556
6208,,,6573,Female,0.4426229508196721,0.4999999999999999,0.7487562189054726,0.2705882352941176,No,0.3624724944988998,2985-FMWYF,0.3098591549295775,True,0.6295653381474796
6209,,,6574,Male,0.0491803278688524,0.7499999999999999,0.3611940298507462,0.9647058823529412,No,0.0,2812-ENYMO,0.352112676056338,False,0.2333009304263296
6210,,,6575,Female,0.081967213114754,0.7499999999999999,0.017910447761194,0.0,No,0.3132626525305061,2717-HVIZY,0.0985915492957746,False,0.1024857658658519
6211,,,6576,Male,0.0163934426229507,0.7499999999999999,0.6089552238805971,1.0,No,0.5723144628925785,3422-GALYP,0.0140845070422535,False,0.6048465490904043
6212,,,6577,Female,0.1147540983606557,0.4999999999999999,0.6129353233830845,0.8588235294117647,No,0.0388077615523105,2890-WFBHU,0.8169014084507041,False,0.4224413275933898
6213,,,6578,Male,0.7049180327868853,0.4999999999999999,0.8134328358208955,0.8823529411764705,No,0.3458691738347669,0327-WFZSY,0.5352112676056338,True,0.6689348701569228
6214,,,6579,Male,0.4262295081967213,0.4999999999999999,0.0134328358208956,0.0,No,0.552110422084417,7977-HXJKU,0.2816901408450704,False,0.1822663518955701
6215,,,6580,Female,0.6721311475409837,0.9999999999999998,0.0194029850746269,0.0,No,0.372874574914983,7033-CLAMM,0.6619718309859155,False,0.1242188584918761
6216,,,6581,Female,0.7213114754098361,0.4999999999999999,0.9462686567164178,0.2235294117647058,No,0.1366273254650929,0864-FVJNJ,0.8873239436619718,True,0.6890015275656158
6217,,,6582,Male,0.3934426229508196,0.9999999999999998,0.6144278606965174,0.188235294117647,No,0.1104220844168833,7356-IWLFW,0.6338028169014084,False,0.4483405082627413
6218,,,6583,Female,0.2131147540983606,0.9999999999999998,0.6238805970149254,0.2470588235294117,No,0.7743548709741949,9541-PWTWO,0.7183098591549295,True,0.6853909179280657
6219,,,6584,Female,0.5737704918032787,0.9999999999999998,0.0661691542288557,0.0,No,0.3486697339467893,3967-VQOGC,0.9295774647887324,False,0.1484516039438967
6220,,,6585,Female,0.2131147540983606,0.4999999999999999,0.9054726368159204,0.2588235294117647,No,0.5957191438287658,6308-CQRBU,0.9859154929577464,True,0.8198861269268158
6221,,,6586,Male,0.0491803278688524,0.7499999999999999,0.9756218905472636,0.5647058823529412,No,0.0576115223044608,0186-CAERR,0.9859154929577464,True,0.6820580474934037
6222,,,6587,Female,0.2622950819672131,0.4999999999999999,0.0164179104477612,0.0,No,0.3106621324264853,3043-SUDUA,0.4366197183098591,False,0.1005415914456325
6223,,,6588,Female,0.2131147540983606,0.9999999999999998,0.5184079601990049,0.1058823529411764,No,0.8955791158231647,5442-BHQNG,0.0140845070422535,False,0.6538675184002223
6224,,,6589,Female,0.4754098360655738,0.9999999999999998,0.0731343283582089,0.0,No,0.2236447289457891,2169-RRLFW,0.9859154929577464,False,0.109915289543119
6225,,,6590,Female,0.1639344262295082,0.7499999999999999,0.2606965174129353,0.8588235294117647,No,0.0,5872-OEQNH,0.8309859154929576,False,0.1631717816969866
6226,,,6591,Female,0.4262295081967213,0.7499999999999999,0.553233830845771,0.1058823529411764,No,0.5539107821564313,8873-GLDMH,0.0704225352112676,False,0.5595750590195807
6227,,,6592,Female,0.6065573770491803,0.7499999999999999,0.5159203980099502,0.6705882352941176,No,0.0890178035607121,5696-JVVQY,0.6619718309859155,False,0.3721705318705735
6228,,,6593,Male,0.0,0.9999999999999998,0.0696517412935324,0.0,No,0.4900980196039208,8946-BFWSG,0.8732394366197183,False,0.1999722260797111
6229,,,6594,Male,0.0,0.4999999999999999,0.0278606965174129,0.0,No,0.3876775355071014,0547-HURJB,0.1549295774647887,False,0.1352589918066934
6230,,,6595,Female,0.6065573770491803,0.9999999999999998,0.4601990049751244,0.2117647058823529,No,0.7349469893978796,8845-LWKGE,0.4084507042253521,True,0.5574920149979171
6231,,,6596,Female,0.360655737704918,0.9999999999999998,0.8726368159203981,0.1647058823529411,No,0.3346669333866773,0691-NIKRI,0.5492957746478873,True,0.7063602277461465
6232,,,6597,Female,0.3278688524590163,0.9999999999999998,0.5731343283582089,0.2352941176470588,No,0.1620324064812962,5022-JNQEQ,0.1126760563380282,False,0.4374392445493681
6233,,,6598,Female,0.3114754098360656,0.7499999999999999,0.2522388059701492,0.3529411764705882,No,0.0,3249-VHRIP,0.8591549295774648,False,0.1572698236356062
6234,,,6599,Male,0.5081967213114754,0.9999999999999998,0.7263681592039801,0.1411764705882352,No,0.2738547709541908,3736-BLEPA,0.380281690140845,True,0.5831828912651021
6235,,,6600,Female,0.737704918032787,0.7499999999999999,0.7114427860696517,0.0823529411764705,No,0.5907181436287258,4701-LKOZD,0.9718309859154928,True,0.682752395500625
6236,,,6601,Female,0.0163934426229507,0.7499999999999999,0.8572139303482588,0.9647058823529412,No,0.1172234446889378,6603-QWSPR,0.6338028169014084,True,0.6201222052492711
6237,,,6602,Female,0.2295081967213114,0.7499999999999999,0.7154228855721394,0.176470588235294,No,0.4434886977395479,9921-QFQUL,0.3098591549295775,False,0.6344257741980283
6238,,,6603,Male,0.1311475409836065,0.4999999999999999,0.2194029850746268,0.5529411764705882,No,0.0,1929-ZCBHE,0.647887323943662,False,0.1343563393973058
